,date,total_admissions,admissions_white,admissions_white_rate,admissions_black,admissions_black_rate,admissions_hispanic,admissions_hispanic_rate,admissions_amerind,admissions_amerind_rate,admissions_asian,admissions_asian_rate,admissions_other,admissions_other_rate,state,month,year
959,2015-01-01,90,58,64.44,1,1.11,0,0.0,31,34.44,0,0.0,0,0.0,Montana,January,2015
960,2015-02-01,81,54,66.67,0,0.0,0,0.0,25,30.86,2,2.47,0,0.0,Montana,February,2015
961,2015-03-01,120,93,77.5,2,1.67,0,0.0,25,20.83,0,0.0,0,0.0,Montana,March,2015
962,2015-04-01,92,67,72.83,1,1.09,0,0.0,24,26.09,0,0.0,0,0.0,Montana,April,2015
963,2015-05-01,80,50,62.5,2,2.5,0,0.0,28,35.0,0,0.0,0,0.0,Montana,May,2015
964,2015-06-01,94,66,70.21,4,4.26,0,0.0,24,25.53,0,0.0,0,0.0,Montana,June,2015
965,2015-07-01,82,59,71.95,3,3.66,0,0.0,19,23.17,1,1.22,0,0.0,Montana,July,2015
966,2015-08-01,96,59,61.46,1,1.04,0,0.0,35,36.46,1,1.04,0,0.0,Montana,August,2015
967,2015-09-01,89,55,61.8,6,6.74,0,0.0,27,30.34,1,1.12,0,0.0,Montana,September,2015
968,2015-10-01,101,73,72.28,4,3.96,0,0.0,24,23.76,0,0.0,0,0.0,Montana,October,2015
969,2015-11-01,102,75,73.53,0,0.0,0,0.0,25,24.51,2,1.96,0,0.0,Montana,November,2015
970,2015-12-01,78,60,76.92,1,1.28,0,0.0,17,21.79,0,0.0,0,0.0,Montana,December,2015
971,2016-01-01,92,65,70.65,2,2.17,0,0.0,24,26.09,1,1.09,0,0.0,Montana,January,2016
972,2016-02-01,88,64,72.73,3,3.41,0,0.0,20,22.73,1,1.14,0,0.0,Montana,February,2016
973,2016-03-01,109,80,73.39,5,4.59,0,0.0,24,22.02,0,0.0,0,0.0,Montana,March,2016
974,2016-04-01,112,80,71.43,7,6.25,0,0.0,22,19.64,3,2.68,0,0.0,Montana,April,2016
975,2016-05-01,103,81,78.64,3,2.91,0,0.0,18,17.48,1,0.97,0,0.0,Montana,May,2016
976,2016-06-01,75,54,72.0,2,2.67,0,0.0,19,25.33,0,0.0,0,0.0,Montana,June,2016
977,2016-07-01,105,78,74.29,4,3.81,0,0.0,23,21.9,0,0.0,0,0.0,Montana,July,2016
978,2016-08-01,106,69,65.09,2,1.89,0,0.0,35,33.02,0,0.0,0,0.0,Montana,August,2016
979,2016-09-01,84,50,59.52,7,8.33,0,0.0,27,32.14,0,0.0,0,0.0,Montana,September,2016
980,2016-10-01,113,74,65.49,3,2.65,0,0.0,36,31.86,0,0.0,0,0.0,Montana,October,2016
981,2016-11-01,91,70,76.92,2,2.2,0,0.0,19,20.88,0,0.0,0,0.0,Montana,November,2016
982,2016-12-01,101,67,66.34,2,1.98,0,0.0,31,30.69,1,0.99,0,0.0,Montana,December,2016
983,2017-01-01,119,92,77.31,7,5.88,0,0.0,20,16.81,0,0.0,0,0.0,Montana,January,2017
984,2017-02-01,122,95,77.87,5,4.1,0,0.0,22,18.03,0,0.0,0,0.0,Montana,February,2017
985,2017-03-01,109,83,76.15,4,3.67,0,0.0,22,20.18,0,0.0,0,0.0,Montana,March,2017
986,2017-04-01,102,72,70.59,5,4.9,0,0.0,24,23.53,1,0.98,0,0.0,Montana,April,2017
987,2017-05-01,79,57,72.15,1,1.27,0,0.0,20,25.32,1,1.27,0,0.0,Montana,May,2017
988,2017-06-01,137,100,72.99,6,4.38,0,0.0,31,22.63,0,0.0,0,0.0,Montana,June,2017
989,2017-07-01,87,60,68.97,4,4.6,0,0.0,23,26.44,0,0.0,0,0.0,Montana,July,2017
990,2017-08-01,111,78,70.27,4,3.6,0,0.0,29,26.13,0,0.0,0,0.0,Montana,August,2017
991,2017-09-01,86,60,69.77,2,2.33,0,0.0,23,26.74,1,1.16,0,0.0,Montana,September,2017
992,2017-10-01,101,73,72.28,5,4.95,0,0.0,22,21.78,1,0.99,0,0.0,Montana,October,2017
993,2017-11-01,131,96,73.28,2,1.53,0,0.0,32,24.43,1,0.76,0,0.0,Montana,November,2017
994,2017-12-01,131,91,69.47,2,1.53,0,0.0,38,29.01,0,0.0,0,0.0,Montana,December,2017
995,2018-01-01,102,72,70.59,4,3.92,0,0.0,25,24.51,1,0.98,0,0.0,Montana,January,2018
996,2018-02-01,110,82,74.55,1,0.91,0,0.0,27,24.55,0,0.0,0,0.0,Montana,February,2018
997,2018-03-01,130,88,67.69,4,3.08,0,0.0,37,28.46,1,0.77,0,0.0,Montana,March,2018
998,2018-04-01,116,77,66.38,1,0.86,0,0.0,38,32.76,0,0.0,0,0.0,Montana,April,2018
999,2018-05-01,103,79,76.7,3,2.91,0,0.0,21,20.39,0,0.0,0,0.0,Montana,May,2018
1000,2018-06-01,99,70,70.71,4,4.04,0,0.0,25,25.25,0,0.0,0,0.0,Montana,June,2018
1001,2018-07-01,105,70,66.67,2,1.9,0,0.0,33,31.43,0,0.0,0,0.0,Montana,July,2018
1002,2018-08-01,128,90,70.31,3,2.34,0,0.0,34,26.56,1,0.78,0,0.0,Montana,August,2018
1003,2018-09-01,97,70,72.16,2,2.06,0,0.0,24,24.74,1,1.03,0,0.0,Montana,September,2018
1004,2018-10-01,132,95,71.97,3,2.27,0,0.0,34,25.76,0,0.0,0,0.0,Montana,October,2018
1005,2018-11-01,107,68,63.55,4,3.74,0,0.0,33,30.84,2,1.87,0,0.0,Montana,November,2018
1006,2018-12-01,103,73,70.87,4,3.88,0,0.0,26,25.24,0,0.0,0,0.0,Montana,December,2018
1007,2019-01-01,145,93,64.14,6,4.14,0,0.0,44,30.34,2,1.38,0,0.0,Montana,January,2019
1008,2019-02-01,124,86,69.35,0,0.0,0,0.0,37,29.84,1,0.81,0,0.0,Montana,February,2019
1009,2019-03-01,130,87,66.92,10,7.69,0,0.0,33,25.38,0,0.0,0,0.0,Montana,March,2019
1010,2019-04-01,132,90,68.18,4,3.03,0,0.0,38,28.79,0,0.0,0,0.0,Montana,April,2019
1011,2019-05-01,123,87,70.73,5,4.07,0,0.0,31,25.2,0,0.0,0,0.0,Montana,May,2019
1012,2019-06-01,126,76,60.32,5,3.97,0,0.0,44,34.92,1,0.79,0,0.0,Montana,June,2019
1013,2019-07-01,123,84,68.29,5,4.07,0,0.0,33,26.83,1,0.81,0,0.0,Montana,July,2019
1014,2019-08-01,108,77,71.3,1,0.93,0,0.0,30,27.78,0,0.0,0,0.0,Montana,August,2019
1015,2019-09-01,108,80,74.07,4,3.7,0,0.0,22,20.37,2,1.85,0,0.0,Montana,September,2019
1016,2019-10-01,133,87,65.41,5,3.76,0,0.0,41,30.83,0,0.0,0,0.0,Montana,October,2019
1017,2019-11-01,102,69,67.65,3,2.94,0,0.0,29,28.43,1,0.98,0,0.0,Montana,November,2019
1018,2019-12-01,110,82,74.55,3,2.73,0,0.0,24,21.82,1,0.91,0,0.0,Montana,December,2019
1019,2020-01-01,110,79,71.82,2,1.82,0,0.0,28,25.45,1,0.91,0,0.0,Montana,January,2020
1020,2020-02-01,92,63,68.48,4,4.35,0,0.0,25,27.17,0,0.0,0,0.0,Montana,February,2020
1021,2020-03-01,73,53,72.6,4,5.48,0,0.0,16,21.92,0,0.0,0,0.0,Montana,March,2020
1022,2020-04-01,8,3,37.5,0,0.0,0,0.0,5,62.5,0,0.0,0,0.0,Montana,April,2020
1023,2020-05-01,38,27,71.05,2,5.26,0,0.0,9,23.68,0,0.0,0,0.0,Montana,May,2020
1024,2020-06-01,79,64,81.01,2,2.53,0,0.0,13,16.46,0,0.0,0,0.0,Montana,June,2020
1025,2020-07-01,77,55,71.43,2,2.6,0,0.0,19,24.68,1,1.3,0,0.0,Montana,July,2020
1026,2020-08-01,97,71,73.2,2,2.06,0,0.0,24,24.74,0,0.0,0,0.0,Montana,August,2020
1027,2020-09-01,108,70,64.81,4,3.7,0,0.0,34,31.48,0,0.0,0,0.0,Montana,September,2020
1028,2020-10-01,31,15,48.39,2,6.45,0,0.0,14,45.16,0,0.0,0,0.0,Montana,October,2020
1029,2020-11-01,17,13,76.47,0,0.0,0,0.0,4,23.53,0,0.0,0,0.0,Montana,November,2020
1030,2020-12-01,57,34,59.65,1,1.75,0,0.0,22,38.6,0,0.0,0,0.0,Montana,December,2020
1031,2021-01-01,110,68,61.82,5,4.55,0,0.0,37,33.64,0,0.0,0,0.0,Montana,January,2021
1032,2021-02-01,113,79,69.91,1,0.88,0,0.0,33,29.2,0,0.0,0,0.0,Montana,February,2021
1033,2021-03-01,87,59,67.82,0,0.0,0,0.0,28,32.18,0,0.0,0,0.0,Montana,March,2021
1034,2021-04-01,90,66,73.33,3,3.33,0,0.0,21,23.33,0,0.0,0,0.0,Montana,April,2021
1035,2021-05-01,104,70,67.31,3,2.88,0,0.0,30,28.85,1,0.96,0,0.0,Montana,May,2021
1036,2021-06-01,120,77,64.17,8,6.67,0,0.0,35,29.17,0,0.0,0,0.0,Montana,June,2021
1037,2021-07-01,118,85,72.03,6,5.08,0,0.0,27,22.88,0,0.0,0,0.0,Montana,July,2021
1038,2021-08-01,106,76,71.7,6,5.66,0,0.0,24,22.64,0,0.0,0,0.0,Montana,August,2021
1039,2021-09-01,69,51,73.91,0,0.0,0,0.0,18,26.09,0,0.0,0,0.0,Montana,September,2021
1040,2021-10-01,101,80,79.21,0,0.0,0,0.0,21,20.79,0,0.0,0,0.0,Montana,October,2021
1041,2021-11-01,96,68,70.83,5,5.21,0,0.0,23,23.96,0,0.0,0,0.0,Montana,November,2021
1042,2021-12-01,109,76,69.72,1,0.92,0,0.0,32,29.36,0,0.0,0,0.0,Montana,December,2021
1043,2022-01-01,58,39,67.24,3,5.17,0,0.0,16,27.59,0,0.0,0,0.0,Montana,January,2022
1044,2022-02-01,81,58,71.6,2,2.47,0,0.0,21,25.93,0,0.0,0,0.0,Montana,February,2022
1045,2022-03-01,105,67,63.81,5,4.76,0,0.0,33,31.43,0,0.0,0,0.0,Montana,March,2022
1046,2022-04-01,79,49,62.03,5,6.33,0,0.0,24,30.38,1,1.27,0,0.0,Montana,April,2022
1047,2022-05-01,80,57,71.25,6,7.5,0,0.0,16,20.0,1,1.25,0,0.0,Montana,May,2022
1048,2022-06-01,85,58,68.24,1,1.18,0,0.0,26,30.59,0,0.0,0,0.0,Montana,June,2022
1049,2022-07-01,84,53,63.1,1,1.19,0,0.0,30,35.71,0,0.0,0,0.0,Montana,July,2022
1050,2022-08-01,78,50,64.1,4,5.13,0,0.0,24,30.77,0,0.0,0,0.0,Montana,August,2022
1051,2012-01-01,948,601,63.4,189,19.94,132,13.92,0,0.0,0,0.0,26,2.74,Massachusetts,January,2012
1052,2012-02-01,856,544,63.55,171,19.98,117,13.67,0,0.0,0,0.0,24,2.8,Massachusetts,February,2012
1053,2012-03-01,950,572,60.21,219,23.05,119,12.53,0,0.0,0,0.0,40,4.21,Massachusetts,March,2012
1054,2012-04-01,810,502,61.98,155,19.14,118,14.57,0,0.0,0,0.0,35,4.32,Massachusetts,April,2012
1055,2012-05-01,955,616,64.5,160,16.75,141,14.76,0,0.0,0,0.0,38,3.98,Massachusetts,May,2012
1056,2012-06-01,980,648,66.12,184,18.78,116,11.84,0,0.0,0,0.0,32,3.27,Massachusetts,June,2012
1057,2012-07-01,976,642,65.78,174,17.83,119,12.19,0,0.0,0,0.0,41,4.2,Massachusetts,July,2012
1058,2012-08-01,954,613,64.26,175,18.34,106,11.11,0,0.0,0,0.0,60,6.29,Massachusetts,August,2012
1059,2012-09-01,812,508,62.56,149,18.35,120,14.78,0,0.0,0,0.0,35,4.31,Massachusetts,September,2012
1060,2012-10-01,863,559,64.77,148,17.15,116,13.44,0,0.0,0,0.0,40,4.63,Massachusetts,October,2012
1061,2012-11-01,768,491,63.93,140,18.23,108,14.06,0,0.0,0,0.0,29,3.78,Massachusetts,November,2012
1062,2012-12-01,712,448,62.92,140,19.66,84,11.8,0,0.0,0,0.0,40,5.62,Massachusetts,December,2012
1063,2013-01-01,842,542,64.37,161,19.12,101,12.0,0,0.0,0,0.0,38,4.51,Massachusetts,January,2013
1064,2013-02-01,766,476,62.14,151,19.71,117,15.27,0,0.0,0,0.0,22,2.87,Massachusetts,February,2013
1065,2013-03-01,869,554,63.75,154,17.72,117,13.46,0,0.0,0,0.0,44,5.06,Massachusetts,March,2013
1066,2013-04-01,851,527,61.93,162,19.04,133,15.63,0,0.0,0,0.0,29,3.41,Massachusetts,April,2013
1067,2013-05-01,944,607,64.3,177,18.75,113,11.97,0,0.0,0,0.0,47,4.98,Massachusetts,May,2013
1068,2013-06-01,821,526,64.07,162,19.73,102,12.42,0,0.0,0,0.0,31,3.78,Massachusetts,June,2013
1069,2013-07-01,953,605,63.48,178,18.68,127,13.33,0,0.0,0,0.0,43,4.51,Massachusetts,July,2013
1070,2013-08-01,914,582,63.68,182,19.91,105,11.49,0,0.0,0,0.0,45,4.92,Massachusetts,August,2013
1071,2013-09-01,984,644,65.45,192,19.51,111,11.28,0,0.0,0,0.0,37,3.76,Massachusetts,September,2013
1072,2013-10-01,911,592,64.98,167,18.33,109,11.96,0,0.0,0,0.0,43,4.72,Massachusetts,October,2013
1073,2013-11-01,727,435,59.83,149,20.5,106,14.58,0,0.0,0,0.0,37,5.09,Massachusetts,November,2013
1074,2013-12-01,810,493,60.86,159,19.63,129,15.93,0,0.0,0,0.0,29,3.58,Massachusetts,December,2013
1075,2014-01-01,930,577,62.04,183,19.68,116,12.47,0,0.0,0,0.0,54,5.81,Massachusetts,January,2014
1076,2014-02-01,818,510,62.35,155,18.95,103,12.59,0,0.0,0,0.0,50,6.11,Massachusetts,February,2014
1077,2014-03-01,904,559,61.84,163,18.03,145,16.04,0,0.0,0,0.0,37,4.09,Massachusetts,March,2014
1078,2014-04-01,869,566,65.13,167,19.22,104,11.97,0,0.0,0,0.0,32,3.68,Massachusetts,April,2014
1079,2014-05-01,875,506,57.83,208,23.77,105,12.0,0,0.0,0,0.0,56,6.4,Massachusetts,May,2014
1080,2014-06-01,964,653,67.74,163,16.91,113,11.72,0,0.0,0,0.0,35,3.63,Massachusetts,June,2014
1081,2014-07-01,922,623,67.57,168,18.22,89,9.65,0,0.0,0,0.0,42,4.56,Massachusetts,July,2014
1082,2014-08-01,849,557,65.61,151,17.79,106,12.49,0,0.0,0,0.0,35,4.12,Massachusetts,August,2014
1083,2014-09-01,920,604,65.65,172,18.7,97,10.54,0,0.0,0,0.0,47,5.11,Massachusetts,September,2014
1084,2014-10-01,886,550,62.08,178,20.09,114,12.87,0,0.0,0,0.0,44,4.97,Massachusetts,October,2014
1085,2014-11-01,703,429,61.02,145,20.63,94,13.37,0,0.0,0,0.0,35,4.98,Massachusetts,November,2014
1086,2014-12-01,839,530,63.17,154,18.36,114,13.59,0,0.0,0,0.0,41,4.89,Massachusetts,December,2014
1087,2015-01-01,744,462,62.1,148,19.89,93,12.5,0,0.0,0,0.0,41,5.51,Massachusetts,January,2015
1088,2015-02-01,591,373,63.11,95,16.07,96,16.24,0,0.0,0,0.0,27,4.57,Massachusetts,February,2015
1089,2015-03-01,809,505,62.42,162,20.02,106,13.1,0,0.0,0,0.0,36,4.45,Massachusetts,March,2015
1090,2015-04-01,814,501,61.55,153,18.8,121,14.86,0,0.0,0,0.0,39,4.79,Massachusetts,April,2015
1091,2015-05-01,794,481,60.58,166,20.91,113,14.23,0,0.0,0,0.0,34,4.28,Massachusetts,May,2015
1092,2015-06-01,914,567,62.04,167,18.27,133,14.55,0,0.0,0,0.0,47,5.14,Massachusetts,June,2015
1093,2015-07-01,956,651,68.1,150,15.69,118,12.34,0,0.0,0,0.0,37,3.87,Massachusetts,July,2015
1094,2015-08-01,850,563,66.24,141,16.59,116,13.65,0,0.0,0,0.0,30,3.53,Massachusetts,August,2015
1095,2015-09-01,815,514,63.07,165,20.25,117,14.36,0,0.0,0,0.0,19,2.33,Massachusetts,September,2015
1096,2015-10-01,849,559,65.84,137,16.14,123,14.49,0,0.0,0,0.0,30,3.53,Massachusetts,October,2015
1097,2015-11-01,674,475,70.47,104,15.43,70,10.39,0,0.0,0,0.0,25,3.71,Massachusetts,November,2015
1098,2015-12-01,631,447,70.84,92,14.58,70,11.09,0,0.0,0,0.0,22,3.49,Massachusetts,December,2015
1099,2016-01-01,672,458,68.15,97,14.43,96,14.29,0,0.0,0,0.0,21,3.13,Massachusetts,January,2016
1100,2016-02-01,615,406,66.02,92,14.96,86,13.98,0,0.0,0,0.0,31,5.04,Massachusetts,February,2016
1101,2016-03-01,788,534,67.77,112,14.21,119,15.1,0,0.0,0,0.0,23,2.92,Massachusetts,March,2016
1102,2016-04-01,689,493,71.55,97,14.08,73,10.6,0,0.0,0,0.0,26,3.77,Massachusetts,April,2016
1103,2016-05-01,724,489,67.54,114,15.75,88,12.15,0,0.0,0,0.0,33,4.56,Massachusetts,May,2016
1104,2016-06-01,772,519,67.23,140,18.13,83,10.75,0,0.0,0,0.0,30,3.89,Massachusetts,June,2016
1105,2016-07-01,676,462,68.34,103,15.24,77,11.39,0,0.0,0,0.0,34,5.03,Massachusetts,July,2016
1106,2016-08-01,729,510,69.96,108,14.81,87,11.93,0,0.0,0,0.0,24,3.29,Massachusetts,August,2016
1107,2016-09-01,765,524,68.5,120,15.69,96,12.55,0,0.0,0,0.0,25,3.27,Massachusetts,September,2016
1108,2016-10-01,678,455,67.11,91,13.42,98,14.45,0,0.0,0,0.0,34,5.01,Massachusetts,October,2016
1109,2016-11-01,613,406,66.23,100,16.31,77,12.56,0,0.0,0,0.0,30,4.89,Massachusetts,November,2016
1110,2016-12-01,578,371,64.19,92,15.92,76,13.15,0,0.0,0,0.0,39,6.75,Massachusetts,December,2016
1111,2017-01-01,640,417,65.16,109,17.03,91,14.22,0,0.0,0,0.0,23,3.59,Massachusetts,January,2017
1112,2017-02-01,581,364,62.65,96,16.52,97,16.7,0,0.0,0,0.0,24,4.13,Massachusetts,February,2017
1113,2017-03-01,764,501,65.58,108,14.14,120,15.71,0,0.0,0,0.0,35,4.58,Massachusetts,March,2017
1114,2017-04-01,561,366,65.24,89,15.86,79,14.08,0,0.0,0,0.0,27,4.81,Massachusetts,April,2017
1115,2017-05-01,688,439,63.81,102,14.83,111,16.13,0,0.0,0,0.0,36,5.23,Massachusetts,May,2017
1116,2017-06-01,814,550,67.57,129,15.85,106,13.02,0,0.0,0,0.0,29,3.56,Massachusetts,June,2017
1117,2017-07-01,660,459,69.55,88,13.33,84,12.73,0,0.0,0,0.0,29,4.39,Massachusetts,July,2017
1118,2017-08-01,789,544,68.95,109,13.81,99,12.55,0,0.0,0,0.0,37,4.69,Massachusetts,August,2017
1119,2017-09-01,656,434,66.16,115,17.53,73,11.13,0,0.0,0,0.0,34,5.18,Massachusetts,September,2017
1120,2017-10-01,726,452,62.26,119,16.39,122,16.8,0,0.0,0,0.0,33,4.55,Massachusetts,October,2017
1121,2017-11-01,601,383,63.73,104,17.3,83,13.81,0,0.0,0,0.0,31,5.16,Massachusetts,November,2017
1122,2017-12-01,545,339,62.2,95,17.43,77,14.13,0,0.0,0,0.0,34,6.24,Massachusetts,December,2017
1123,2018-01-01,597,372,62.31,110,18.43,87,14.57,0,0.0,0,0.0,28,4.69,Massachusetts,January,2018
1124,2018-02-01,579,384,66.32,85,14.68,86,14.85,0,0.0,0,0.0,24,4.15,Massachusetts,February,2018
1125,2018-03-01,664,406,61.14,119,17.92,115,17.32,0,0.0,0,0.0,24,3.61,Massachusetts,March,2018
1126,2018-04-01,626,409,65.34,116,18.53,80,12.78,0,0.0,0,0.0,21,3.35,Massachusetts,April,2018
1127,2018-05-01,668,439,65.72,103,15.42,90,13.47,0,0.0,0,0.0,36,5.39,Massachusetts,May,2018
1128,2018-06-01,691,438,63.39,139,20.12,88,12.74,0,0.0,0,0.0,26,3.76,Massachusetts,June,2018
1129,2018-07-01,698,491,70.34,109,15.62,73,10.46,0,0.0,0,0.0,25,3.58,Massachusetts,July,2018
1130,2018-08-01,659,435,66.01,106,16.08,89,13.51,0,0.0,0,0.0,29,4.4,Massachusetts,August,2018
1131,2018-09-01,596,340,57.05,108,18.12,110,18.46,0,0.0,0,0.0,38,6.38,Massachusetts,September,2018
1132,2018-10-01,655,403,61.53,138,21.07,93,14.2,0,0.0,0,0.0,21,3.21,Massachusetts,October,2018
1133,2018-11-01,510,318,62.35,102,20.0,62,12.16,0,0.0,0,0.0,28,5.49,Massachusetts,November,2018
1134,2018-12-01,457,292,63.89,89,19.47,58,12.69,0,0.0,0,0.0,18,3.94,Massachusetts,December,2018
1135,2019-01-01,562,340,60.5,105,18.68,88,15.66,0,0.0,0,0.0,29,5.16,Massachusetts,January,2019
1136,2019-02-01,503,305,60.64,103,20.48,68,13.52,0,0.0,0,0.0,27,5.37,Massachusetts,February,2019
1137,2019-03-01,591,363,61.42,108,18.27,83,14.04,0,0.0,0,0.0,37,6.26,Massachusetts,March,2019
1138,2019-04-01,588,350,59.52,103,17.52,106,18.03,0,0.0,0,0.0,29,4.93,Massachusetts,April,2019
1139,2019-05-01,630,382,60.63,118,18.73,96,15.24,0,0.0,0,0.0,34,5.4,Massachusetts,May,2019
1140,2019-06-01,651,384,58.99,128,19.66,107,16.44,0,0.0,0,0.0,32,4.92,Massachusetts,June,2019
1141,2019-07-01,623,382,61.32,107,17.17,97,15.57,0,0.0,0,0.0,37,5.94,Massachusetts,July,2019
1142,2019-08-01,600,384,64.0,100,16.67,86,14.33,0,0.0,0,0.0,30,5.0,Massachusetts,August,2019
1143,2019-09-01,652,391,59.97,118,18.1,103,15.8,0,0.0,0,0.0,40,6.13,Massachusetts,September,2019
1144,2019-10-01,542,329,60.7,114,21.03,65,11.99,0,0.0,0,0.0,34,6.27,Massachusetts,October,2019
1145,2019-11-01,402,246,61.19,64,15.92,69,17.16,0,0.0,0,0.0,23,5.72,Massachusetts,November,2019
1146,2019-12-01,340,198,58.24,70,20.59,53,15.59,0,0.0,0,0.0,19,5.59,Massachusetts,December,2019
1147,2020-01-01,461,252,54.66,99,21.48,86,18.66,0,0.0,0,0.0,24,5.21,Massachusetts,January,2020
1148,2020-02-01,437,237,54.23,77,17.62,85,19.45,0,0.0,0,0.0,38,8.7,Massachusetts,February,2020
1149,2020-03-01,256,129,50.39,49,19.14,50,19.53,0,0.0,0,0.0,28,10.94,Massachusetts,March,2020
1150,2020-04-01,96,60,62.5,14,14.58,17,17.71,0,0.0,0,0.0,5,5.21,Massachusetts,April,2020
1151,2020-05-01,141,86,60.99,36,25.53,14,9.93,0,0.0,0,0.0,5,3.55,Massachusetts,May,2020
1152,2020-06-01,172,105,61.05,24,13.95,35,20.35,0,0.0,0,0.0,8,4.65,Massachusetts,June,2020
1153,2020-07-01,315,199,63.17,51,16.19,53,16.83,0,0.0,0,0.0,12,3.81,Massachusetts,July,2020
1154,2020-08-01,270,156,57.78,48,17.78,53,19.63,0,0.0,0,0.0,13,4.81,Massachusetts,August,2020
1155,2020-09-01,289,153,52.94,54,18.69,69,23.88,0,0.0,0,0.0,13,4.5,Massachusetts,September,2020
1156,2020-10-01,320,173,54.06,60,18.75,64,20.0,0,0.0,0,0.0,23,7.19,Massachusetts,October,2020
1157,2020-11-01,241,140,58.09,44,18.26,44,18.26,0,0.0,0,0.0,13,5.39,Massachusetts,November,2020
1158,2020-12-01,205,115,56.1,44,21.46,40,19.51,0,0.0,0,0.0,6,2.93,Massachusetts,December,2020
1159,2021-01-01,214,107,50.0,51,23.83,43,20.09,0,0.0,0,0.0,13,6.07,Massachusetts,January,2021
1160,2021-02-01,245,125,51.02,55,22.45,50,20.41,0,0.0,0,0.0,15,6.12,Massachusetts,February,2021
1161,2021-03-01,343,182,53.06,63,18.37,81,23.62,0,0.0,0,0.0,17,4.96,Massachusetts,March,2021
1162,2021-04-01,318,184,57.86,67,21.07,41,12.89,0,0.0,0,0.0,26,8.18,Massachusetts,April,2021
1163,2021-05-01,344,207,60.17,64,18.6,58,16.86,0,0.0,0,0.0,15,4.36,Massachusetts,May,2021
1164,2021-06-01,399,201,50.38,88,22.06,91,22.81,0,0.0,0,0.0,19,4.76,Massachusetts,June,2021
1165,2021-07-01,406,225,55.42,88,21.67,68,16.75,0,0.0,0,0.0,25,6.16,Massachusetts,July,2021
1166,2021-08-01,376,207,55.05,85,22.61,71,18.88,0,0.0,0,0.0,13,3.46,Massachusetts,August,2021
1167,2021-09-01,337,167,49.55,76,22.55,71,21.07,0,0.0,0,0.0,23,6.82,Massachusetts,September,2021
1168,2021-10-01,346,195,56.36,72,20.81,56,16.18,0,0.0,0,0.0,23,6.65,Massachusetts,October,2021
1169,2021-11-01,311,161,51.77,70,22.51,54,17.36,0,0.0,0,0.0,26,8.36,Massachusetts,November,2021
1170,2021-12-01,317,174,54.89,60,18.93,59,18.61,0,0.0,0,0.0,24,7.57,Massachusetts,December,2021
1171,2008-01-01,1530,1100,71.9,396,25.88,18,1.18,1,0.07,4,0.26,11,0.72,Kentucky,January,2008
1172,2008-02-01,1430,1024,71.61,382,26.71,16,1.12,0,0.0,0,0.0,8,0.56,Kentucky,February,2008
1173,2008-03-01,1328,966,72.74,323,24.32,23,1.73,1,0.08,3,0.23,12,0.9,Kentucky,March,2008
1174,2008-04-01,1385,992,71.62,366,26.43,12,0.87,0,0.0,1,0.07,14,1.01,Kentucky,April,2008
1175,2008-05-01,1410,994,70.5,388,27.52,15,1.06,2,0.14,3,0.21,8,0.57,Kentucky,May,2008
1176,2008-06-01,1225,842,68.73,354,28.9,15,1.22,1,0.08,2,0.16,11,0.9,Kentucky,June,2008
1177,2008-07-01,1225,839,68.49,357,29.14,18,1.47,2,0.16,0,0.0,9,0.73,Kentucky,July,2008
1178,2008-08-01,1323,965,72.94,324,24.49,22,1.66,3,0.23,3,0.23,6,0.45,Kentucky,August,2008
1179,2008-09-01,1395,1006,72.11,354,25.38,23,1.65,3,0.22,0,0.0,9,0.65,Kentucky,September,2008
1180,2008-10-01,1288,943,73.21,322,25.0,11,0.85,2,0.16,0,0.0,10,0.78,Kentucky,October,2008
1181,2008-11-01,1118,828,74.06,266,23.79,20,1.79,0,0.0,1,0.09,3,0.27,Kentucky,November,2008
1182,2008-12-01,1122,826,73.62,271,24.15,12,1.07,3,0.27,1,0.09,9,0.8,Kentucky,December,2008
1183,2009-01-01,1179,879,74.55,275,23.32,17,1.44,1,0.08,2,0.17,5,0.42,Kentucky,January,2009
1184,2009-02-01,1255,922,73.47,301,23.98,18,1.43,5,0.4,1,0.08,8,0.64,Kentucky,February,2009
1185,2009-03-01,1321,991,75.02,301,22.79,15,1.14,0,0.0,4,0.3,10,0.76,Kentucky,March,2009
1186,2009-04-01,1284,958,74.61,301,23.44,16,1.25,0,0.0,0,0.0,9,0.7,Kentucky,April,2009
1187,2009-05-01,1265,918,72.57,325,25.69,13,1.03,1,0.08,2,0.16,6,0.47,Kentucky,May,2009
1188,2009-06-01,1287,953,74.05,308,23.93,10,0.78,4,0.31,2,0.16,10,0.78,Kentucky,June,2009
1189,2009-07-01,1277,925,72.44,330,25.84,10,0.78,2,0.16,0,0.0,10,0.78,Kentucky,July,2009
1190,2009-08-01,1350,1012,74.96,313,23.19,13,0.96,1,0.07,0,0.0,11,0.81,Kentucky,August,2009
1191,2009-09-01,1361,1018,74.8,320,23.51,14,1.03,0,0.0,1,0.07,8,0.59,Kentucky,September,2009
1192,2009-10-01,1379,1012,73.39,338,24.51,15,1.09,0,0.0,0,0.0,14,1.02,Kentucky,October,2009
1193,2009-11-01,1283,1007,78.49,253,19.72,15,1.17,2,0.16,0,0.0,6,0.47,Kentucky,November,2009
1194,2009-12-01,1167,876,75.06,265,22.71,11,0.94,1,0.09,3,0.26,11,0.94,Kentucky,December,2009
